STN Code,Name of Monitoring Location,Type Water Body,State Name,Min Temperature,Max Temperature,Min Dissolved Oxygen,Max Dissolved Oxygen,Min pH,Max pH,Min Conductivity,Max Conductivity,Min BOD,Max BOD,Min Nitrate N + Nitrite N,Max Nitrate N + Nitrite N,Min Fecal Coliform,Max Fecal Coliform,Min Total Coliform,Max Total Coliform
3602.0,BELLANDUR LAKE,LAKE,KARNATAKA,27.0,29.0,0.6,6.9,6.7,7.2,552.0,1406.0,4.0,45.0,1.0,4.9,70000.0,17200000.0,141000.0,54200000.0
3608.0,VARTHUR LAKE,LAKE,KARNATAKA,28.0,33.0,1.8,4.9,6.8,10.9,644.0,1894.0,4.0,45.0,1.1,10.0,79000.0,3480000.0,348000.0,17200000.0
3610.0,TUBRAHALLI LAKE,LAKE,KARNATAKA,26.0,32.0,3.1,4.9,7.0,8.2,889.0,2210.0,8.0,42.0,0.85,4.4,2200.0,1300000.0,14100.0,3480000.0
3611.0,KAIKONDANAHALLI LAKE,LAKE,KARNATAKA,27.0,29.0,4.1,6.8,7.2,9.0,582.0,1025.0,2.0,12.0,0.76,2.2,330.0,490000.0,3480.0,1410000.0
3612.0,AGARAM LAKE,LAKE,KARNATAKA,27.0,29.0,4.9,6.6,7.2,8.8,576.0,1528.0,2.0,11.0,0.6,2.4,490.0,210000.0,3480.0,1750000.0
3613.0,GOTTEGRE LAKE,LAKE,KARNATAKA,29.0,29.0,,,7.1,7.1,1081.0,1081.0,45.0,45.0,2.0,2.0,2700.0,2700.0,14100.0,14100.0
3614.0,PUTTENAHALLI LAKE (S),LAKE,KARNATAKA,27.0,30.0,1.0,6.9,7.0,7.8,598.0,1719.0,4.5,12.0,1.0,15.0,2700.0,790000.0,34800.0,5420000.0
3615.0,ARAKERE LAKE,LAKE,KARNATAKA,27.0,29.0,1.1,6.9,7.0,8.4,643.0,1727.0,5.0,11.6,1.0,2.3,1400.0,1720000.0,17200.0,5420000.0
3616.0,KALENA AGRAHARA LAKE,LAKE,KARNATAKA,28.0,30.0,2.7,6.5,6.8,8.4,251.0,1313.0,3.9,21.0,0.84,9.9,3300.0,330000.0,10900.0,1090000.0
3617.0,HULIMAVU LAKE,LAKE,KARNATAKA,27.0,30.0,1.5,6.9,6.9,7.8,607.0,1726.0,4.0,16.0,0.8,14.6,1100.0,2600000.0,17200.0,22100000.0
3618.0,SINGASANDRA LAKE,LAKE,KARNATAKA,25.3,29.0,1.5,6.2,6.8,8.7,544.0,1206.0,2.0,19.0,0.7,3.0,1400.0,120000.0,5420.0,1720000.0
3620.0,PARAPPANA AGRAHARA LAKE,LAKE,KARNATAKA,25.1,29.0,3.7,6.5,6.2,8.6,425.0,1179.0,3.0,12.0,1.0,3.3,700.0,790000.0,2210.0,1720000.0
3621.0,HARALAKUNTE LAKE,LAKE,KARNATAKA,25.0,29.0,5.0,6.9,6.4,8.7,588.0,1540.0,2.0,10.5,1.0,14.3,270.0,490000.0,2210.0,1720000.0
3622.0,SOMASUNDRA PALYA LAKE,LAKE,KARNATAKA,25.2,29.0,3.3,5.8,6.7,8.5,547.0,1307.0,3.0,145.0,1.0,8.0,3300.0,790000.0,10900.0,5420000.0
3624.0,PUTTENAHALLI  LAKE,LAKE,KARNATAKA,27.0,30.0,0.3,5.9,6.5,7.3,218.0,2610.0,6.0,300.0,1.2,10.88,21000.0,3300000.0,120000.0,7900000.0
3625.0,HEBBAL LAKE,LAKE,KARNATAKA,27.0,30.0,3.5,10.2,6.8,7.8,552.0,1400.0,3.0,11.0,0.85,8.81,1700.0,700000.0,10900.0,1410000.0
3627.0,JAKKUR LAKE,LAKE,KARNATAKA,28.0,32.0,2.2,11.3,7.0,9.4,539.0,1832.0,4.0,24.0,0.32,11.6,1700.0,490000.0,7900.0,5420000.0
3644.0,MULBHAGAL LAKE,LAKE,KARNATAKA,23.0,35.0,2.5,6.4,7.0,8.9,224.0,3020.0,3.0,37.5,0.38,6.8,110.0,79000.0,1200.0,130000.0
3645.0,DEVARAYASAMUDRA LAKE,LAKE,KARNATAKA,23.0,35.0,1.1,6.3,6.6,9.4,185.0,1832.0,2.0,26.0,0.8,4.55,220.0,14000.0,3480.0,542000.0
3646.0,NARASAPURA LAKE,LAKE,KARNATAKA,24.0,25.0,6.0,7.5,6.6,8.1,206.0,922.0,2.0,5.0,0.45,1.5,790.0,3300.0,3480.0,17200.0
3647.0,HULEDANAHALLI LAKE,LAKE,KARNATAKA,24.0,25.0,6.4,6.6,6.8,7.0,155.0,155.0,2.0,4.0,2.0,4.1,490.0,4900.0,3480.0,54200.0
3649.0,BUGUDANAHALLI LAKE,LAKE,KARNATAKA,24.0,31.0,5.4,7.7,6.8,8.0,121.0,276.0,3.0,3.0,0.18,1.99,170.0,7900.0,1090.0,34800.0
3559.0,HULLIGE TANK,TANK,KARNATAKA,23.0,31.0,6.4,8.0,7.1,8.1,255.0,760.0,,,0.0,0.19,240.0,1800.0,900.0,3200.0
3560.0,MAVENAKERE,TANK,KARNATAKA,26.0,32.0,5.8,8.6,8.4,9.5,1257.0,3020.0,,,0.0,0.39,1000.0,9000.0,3200.0,16000.0
3561.0,HUNDIKERE (KOPPAL),TANK,KARNATAKA,23.0,31.0,6.0,8.2,7.1,8.4,298.0,891.0,,,0.0,0.19,240.0,2000.0,900.0,6400.0
3565.0,PILIKULA TANK,TANK,KARNATAKA,28.0,32.0,6.0,7.0,6.7,7.6,133.0,290.0,1.0,3.0,0.18,2.3,2.0,350.0,5.0,1600.0
3588.0,KARANJIKERE,TANK,KARNATAKA,22.0,31.0,5.2,7.0,7.1,8.6,417.0,959.0,3.6,8.4,0.08,3.8,700.0,1700.0,4000.0,6300.0
3589.0,MADIWALA  TANK,TANK,KARNATAKA,27.0,30.0,3.4,7.3,7.0,8.4,446.0,1236.0,2.5,15.0,0.8,10.2,1400.0,490000.0,13000.0,1300000.0
3590.0,LALBAGH TANK,TANK,KARNATAKA,21.0,34.0,4.0,13.5,6.5,8.2,380.0,701.0,3.0,10.0,0.45,4.79,490.0,940000.0,2400.0,2210000.0
3594.0,SANKEY TANK,TANK,KARNATAKA,25.0,28.0,5.0,7.5,6.6,8.2,411.0,684.0,3.0,10.0,0.5,3.0,2600.0,17000.0,10900.0,542000.0
3595.0,BYRASANDRA TANK,TANK,KARNATAKA,28.0,36.0,4.6,9.3,6.7,7.5,430.0,687.0,3.0,15.0,0.8,16.0,330.0,49000.0,700.0,348000.0
3597.0,HESARAGHATTA TANK,TANK,KARNATAKA,24.0,28.0,4.5,7.1,6.9,8.0,109.0,1791.0,3.0,6.0,0.2,4.14,3300.0,27000.0,27800.0,172000.0
3598.0,HEROHALLI TANK,TANK,KARNATAKA,25.0,28.0,2.2,7.3,6.7,8.0,390.0,1267.0,3.0,4.0,1.0,3.99,2200.0,46000.0,10900.0,542000.0
3599.0,MADAVARA TANK,TANK,KARNATAKA,25.0,29.0,0.7,12.5,6.8,8.7,448.0,1610.0,3.0,150.0,1.0,9.0,230.0,220000.0,5420.0,1720000.0
3600.0,SHIVAPURA TANK,TANK,KARNATAKA,25.0,34.0,0.4,7.0,6.7,7.7,1442.0,4950.0,5.0,125.0,2.02,13.0,330.0,490000.0,1410.0,2210000.0
3603.0,VENGAIHNAKERE,TANK,KARNATAKA,27.0,33.0,3.7,6.4,7.0,7.6,648.0,1795.0,4.0,32.0,1.2,11.4,17000.0,46000000.0,12000.0,70000000.0
3604.0,DODDANAKUNDI TANK,TANK,KARNATAKA,25.0,29.0,3.5,5.8,6.5,8.2,648.0,3340.0,3.0,29.0,0.9,4.15,11000.0,390000.0,79000.0,5420000.0
3605.0,YELLAMALLAPPA TANK,TANK,KARNATAKA,26.0,32.0,3.9,4.6,6.8,7.6,641.0,2180.0,4.0,18.0,1.3,12.0,10900.0,3900000.0,13000.0,34500000.0
3606.0,DASARAHALLI TANK,TANK,KARNATAKA,25.0,29.0,3.5,14.6,6.7,9.0,304.0,1427.0,3.0,18.0,0.0,2.13,330.0,170000.0,790.0,1090000.0
3619.0,BEGUR TANK,TANK,KARNATAKA,25.2,29.0,4.5,9.0,6.8,7.7,575.0,1550.0,2.0,45.0,0.68,2.5,2100.0,1300000.0,9400.0,3480000.0
3626.0,NAGAVARA TANK,TANK,KARNATAKA,28.0,35.0,4.6,9.5,6.8,7.5,546.0,1481.0,3.0,8.0,0.2,8.29,790.0,49000.0,3480.0,141000.0
3629.0,ALLASANDRA TANK,TANK,KARNATAKA,20.0,30.0,3.2,10.4,5.9,9.0,538.0,1557.0,3.0,30.0,0.1,11.42,260.0,490000.0,22000.0,3480000.0
3630.0,YELAHANKA TANK,TANK,KARNATAKA,28.0,32.0,2.4,9.8,5.9,9.7,724.0,1299.0,4.0,23.0,0.76,7.0,490.0,172000.0,790.0,542000.0
3632.0,VEERAPURA TANK,TANK,KARNATAKA,22.0,28.0,5.0,8.0,6.6,8.0,369.0,1965.0,3.0,11.0,0.0,2.01,1700.0,220000.0,7900.0,1090000.0
3634.0,DEVARAKERE TANK,TANK,KARNATAKA,25.2,34.8,4.0,9.2,6.6,8.0,339.0,778.0,3.0,80.0,0.46,5.24,170.0,330000.0,5420.0,790000.0
3635.0,MALATHAHALLI TANK,TANK,KARNATAKA,24.8,33.0,0.2,7.2,6.9,8.2,1147.0,2340.0,3.0,32.0,2.2,10.78,49000.0,7900000.0,79000.0,22100000.0
3637.0,BYRAMANGALA TANK,TANK,KARNATAKA,23.8,31.0,0.5,7.4,6.7,8.3,562.0,1747.0,3.6,20.0,0.0,19.4,17000.0,1700000.0,109000.0,7900000.0
3638.0,ANNAYAPPA TANK,TANK,KARNATAKA,23.0,26.0,4.1,8.2,7.1,7.6,252.0,317.0,3.0,4.0,0.59,1.58,26000.0,330000.0,172000.0,1090000.0
3639.0,KENGERI TANK,TANK,KARNATAKA,34.7,34.7,0.6,0.6,6.8,6.8,3030.0,3030.0,120.0,120.0,6.0,6.0,40000.0,40000.0,278000.0,278000.0
3640.0,UTTARAHALLI  DORAIKERE,TANK,KARNATAKA,23.8,34.7,2.6,9.2,6.5,8.8,286.0,1318.0,3.0,138.0,0.6,5.7,220.0,940000.0,1300.0,3450000.0
3641.0,DHOREKERE,TANK,KARNATAKA,24.6,34.5,2.2,12.6,6.5,9.3,461.0,886.0,4.0,54.0,1.05,6.3,140.0,330000.0,1090.0,700000.0
3643.0,BEENNIGANAHALLI TANK,TANK,KARNATAKA,24.0,29.0,3.1,5.1,6.6,7.7,771.0,3200.0,3.0,54.0,1.0,7.0,1100.0,49000000.0,7900.0,109000000.0
3648.0,MYDALA,TANK,KARNATAKA,22.0,32.0,4.6,7.8,7.2,8.1,255.0,524.0,3.0,5.0,0.28,4.5,270.0,14000.0,5420.0,34800.0
3650.0,MELEKOTE,TANK,KARNATAKA,24.0,31.0,0.8,6.4,7.0,8.2,804.0,2380.0,3.0,54.0,0.33,19.6,1100.0,109000.0,7900.0,542000.0
3651.0,BHEEMSANDRA TANK,TANK,KARNATAKA,24.0,31.0,1.8,5.6,6.8,7.7,728.0,2290.0,3.0,93.0,2.1,19.78,1400.0,330000.0,10900.0,700000.0
3653.0,DODDAKERE TANK,TANK,KARNATAKA,24.0,33.0,4.7,7.5,6.6,7.7,195.0,690.0,3.0,5.0,0.0,4.0,490.0,10900.0,790.0,34800.0
3654.0,GOTTIGERE LAKE,TANK,KARNATAKA,24.0,34.0,2.1,7.4,6.6,7.7,365.0,5510.0,3.0,58.0,0.27,8.0,210.0,79000.0,2400.0,542000.0
3659.0,MATHANA KERE,TANK,KARNATAKA,24.0,30.0,6.7,10.2,7.9,9.2,10.0,1300.0,3.0,6.0,0.2,0.6,390.0,7000.0,2100.0,24000.0
3660.0,HUNASINA KERE,TANK,KARNATAKA,24.0,31.0,6.8,8.9,7.9,9.1,10.0,1240.0,4.2,6.0,0.23,0.46,940.0,11000.0,2800.0,35000.0
3661.0,KOKKANAGHATTADODDAKERE,TANK,KARNATAKA,24.0,29.0,6.2,8.4,7.6,8.9,620.0,1430.0,3.0,5.0,0.14,0.36,270.0,1100.0,2800.0,5400.0
3668.0,SODHARAHALLIKERE,TANK,KARNATAKA,25.0,25.0,5.1,5.5,7.6,8.0,440.0,490.0,3.0,3.0,0.13,0.17,270.0,390.0,2200.0,2800.0
3669.0,SHELERAMANAHALLIKERE,TANK,KARNATAKA,25.0,26.0,5.4,52.0,7.7,8.0,400.0,440.0,2.0,2.0,0.12,0.13,210.0,380.0,2200.0,2800.0
3677.0,SHARANABAWESHWARA KERE,TANK,KARNATAKA,26.0,30.0,6.0,7.2,7.2,8.8,992.0,2010.0,11.0,23.0,0.0,0.0,240.0,1000.0,900.0,3200.0
3679.0,BHUTANALA LAKE,TANK,KARNATAKA,25.0,34.0,6.7,9.7,7.4,8.4,460.0,1380.0,0.5,39.0,0.8,2.62,110.0,1800.0,170.0,3200.0
3680.0,KILLA LAKE,TANK,KARNATAKA,24.0,36.0,5.3,8.8,7.5,8.0,340.0,580.0,1.0,3.4,0.16,1.61,900.0,5000.0,1600.0,9000.0
3681.0,ANGOL MI TANL,TANK,KARNATAKA,24.0,32.0,1.4,8.4,6.5,9.1,480.0,5700.0,16.5,41.3,0.48,2.4,1800.0,9000.0,3200.0,16000.0
3682.0,KAKATI  POND,TANK,KARNATAKA,24.0,33.0,5.8,10.4,8.1,9.1,400.0,5800.0,2.2,16.2,0.58,5.6,560.0,5000.0,1600.0,9000.0
3683.0,HEREKERE,TANK,KARNATAKA,25.0,27.0,3.1,4.2,6.9,8.2,530.0,2210.0,23.1,165.5,0.51,6.01,275.0,900.0,1800.0,1800.0
3684.0,KELEGERE,TANK,KARNATAKA,26.0,28.0,7.1,7.4,7.7,9.6,972.0,1453.0,3.2,6.5,0.48,3.53,70.0,550.0,175.0,1800.0
3685.0,NAVALOORU LAKE,TANK,KARNATAKA,26.0,28.0,6.1,6.6,7.6,8.6,830.0,2460.0,4.4,14.1,0.86,2.58,20.0,550.0,110.0,1800.0
3686.0,NIRASAGARAKERE,TANK,KARNATAKA,26.0,29.0,7.0,7.6,7.2,8.5,560.0,790.0,3.0,6.8,0.33,1.85,17.0,130.0,80.0,350.0
3687.0,NUGGIKERE,TANK,KARNATAKA,25.0,28.0,6.1,6.9,7.6,9.0,696.0,1534.0,3.4,8.6,0.31,2.43,50.0,350.0,140.0,1800.0
3688.0,SUDANAKERE,TANK,KARNATAKA,27.0,28.0,6.3,7.6,7.3,9.4,566.0,1358.0,3.9,8.6,0.25,2.6,25.0,550.0,140.0,1800.0
3689.0,SOMESHWARAKERE,TANK,KARNATAKA,25.0,28.0,5.9,6.5,7.3,8.6,778.0,1230.0,4.7,13.7,0.12,3.63,130.0,900.0,550.0,1800.0
3690.0,UNAKALKERE,TANK,KARNATAKA,26.0,29.0,6.6,7.3,7.6,8.5,1213.0,2050.0,3.6,8.0,0.69,4.42,110.0,1600.0,350.0,1800.0
3691.0,VIMANABHUTHIKERE,TANK,KARNATAKA,25.0,30.0,5.9,7.5,7.2,8.3,90.0,160.0,2.0,3.0,0.0,1.2,50.0,1300.0,140.0,3000.0
3692.0,KUNDUVADAKERE,TANK,KARNATAKA,25.0,30.0,5.6,7.4,7.1,8.4,120.0,290.0,2.3,3.0,0.0,1.4,60.0,500.0,170.0,1600.0
3693.0,BHATHIKERE,TANK,KARNATAKA,25.0,30.0,4.2,7.3,7.4,8.4,280.0,1520.0,5.0,112.0,0.0,6.3,1200.0,100000.0,3400.0,180000.0
3694.0,SHANTHISAGARKERE,TANK,KARNATAKA,26.0,34.0,5.5,7.6,7.6,8.3,130.0,204.0,2.5,4.0,0.0,0.35,460.0,2200.0,1400.0,5000.0
3695.0,KONDAGGIKERE,TANK,KARNATAKA,25.0,27.0,5.3,7.1,7.1,7.7,140.0,290.0,3.0,5.3,0.0,0.19,800.0,9000.0,2400.0,16000.0
3696.0,AIANAKERE,TANK,KARNATAKA,25.0,30.0,4.0,7.0,7.3,9.0,520.0,1940.0,16.0,360.0,0.0,4.8,44000.0,900000.0,90000.0,1600000.0
3697.0,MATTADAKERE,TANK,KARNATAKA,24.5,27.0,2.0,5.4,7.7,8.3,350.0,490.0,5.0,9.0,0.0,1.93,1100.0,5000.0,3000.0,9000.0
1383.0,"ORUVATHILKOTTA LAKE, 
KERALA",LAKE,KERALA,30.0,33.0,4.0,6.6,6.6,6.9,387.0,733.0,3.0,14.0,0.0,1.2,650.0,1200.0,1640.0,3100.0
1385.0,"SASTHAMCOTTA LAKE, 
KERALA",LAKE,KERALA,24.0,28.0,4.3,7.1,6.5,6.9,110.0,164.0,1.0,2.6,0.28,1.2,100.0,140.0,220.0,380.0
1441.0,"ASHTHAMUDI LAKE AT 
QUILON, KERALA",LAKE,KERALA,20.0,28.0,5.7,6.8,6.8,7.6,18796.0,30000.0,1.4,2.4,0.43,1.8,160.0,340.0,480.0,680.0
1574.0,"PARAVUR, KERALA",LAKE,KERALA,23.0,30.0,5.3,7.2,6.9,7.6,20100.0,27000.0,1.2,2.8,0.41,1.8,120.0,320.0,400.0,580.0
1575.0,"KOCHI (OIL TANKER JETTY), 
KERALA",LAKE,KERALA,27.0,33.0,3.2,7.9,6.7,8.0,1229.0,54170.0,0.6,3.9,0.24,1.23,310.0,17000.0,760.0,70000.0
1576.0,"THEKKADY, KERALA",LAKE,KERALA,26.0,28.0,1.5,7.4,6.7,7.5,34.0,81.0,0.1,0.4,0.0,2.35,2.0,800.0,2.0,2800.0
1577.0,"KODUNGALLOOR, KERALA",LAKE,KERALA,27.0,30.0,4.5,7.0,6.8,7.9,1655.0,55450.0,0.7,3.7,0.23,0.78,400.0,94000.0,470.0,120000.0
1578.0,"KAYAMKULAM, KERALA",LAKE,KERALA,28.0,29.5,3.2,7.8,7.2,7.8,1126.0,51200.0,0.9,4.1,0.0,0.58,100.0,400.0,240.0,630.0
1579.0,"ALAPPUZHA, KERALA",LAKE,KERALA,26.0,30.0,3.8,7.8,6.8,7.5,168.0,18500.0,1.0,6.0,0.05,0.5,140.0,340.0,240.0,640.0
1580.0,"POOKOTE, KERALA",LAKE,KERALA,27.1,28.4,5.1,6.9,6.3,8.0,25.0,33.0,0.5,2.1,0.05,0.18,4.0,32.0,8.0,108.0
2312.0,"LAKE VEMBANADU AT 
PATHIRAMANAL (ALAPPUZHA)",LAKE,KERALA,26.0,29.5,4.8,8.8,6.9,7.7,182.0,22810.0,0.7,3.0,0.05,0.3,100.0,220.0,200.0,360.0
2318.0,"PAZHASSI RESERVOIR 
(KANNUR)",LAKE,KERALA,24.0,32.0,5.5,8.7,6.5,7.6,35.0,6052.0,0.2,2.7,0.06,0.57,4.0,560.0,40.0,1340.0
2328.0,RSVR AT MALAMPUZHA,LAKE,KERALA,27.0,30.0,1.2,10.1,7.0,8.1,89.0,186.0,0.5,8.4,0.03,0.96,2.0,294.0,2.0,360.0
2329.0,RSVR AT BHOOTHATHANKETU,LAKE,KERALA,26.0,29.7,6.6,7.8,6.5,7.1,22.0,40.0,0.7,1.8,0.02,600.73,150.0,6300.0,4.0,7900.0
2330.0,RSVR AT EDAMALAYAR,LAKE,KERALA,27.0,29.8,6.7,8.0,6.5,7.4,20.0,35.0,0.4,1.9,0.01,0.25,2.0,49000.0,17.0,79000.0
3470.0,"VELLAYANI LAKE AT 
VANDITHADOM, 
THIRUVANANTHAPURAM",LAKE,KERALA,30.0,33.0,5.9,7.1,6.2,6.8,98.0,217.0,0.5,2.2,0.0,0.05,220.0,460.0,620.0,940.0
2325.0,"POND AT (PADMANABHA) 
SREE PADMANABHA SWAMY 
TEMPLE (TVPM)",POND,KERALA,30.0,33.0,5.9,6.8,6.6,8.3,79.0,210.0,1.3,2.0,0.0,0.5,110.0,270.0,320.0,510.0
3462.0,"MANANCHIRA POND AT 
KOZHEKODE",POND,KERALA,21.0,32.0,5.5,8.2,7.0,8.2,77.0,110.0,0.0,1.8,0.0,0.31,2.0,500.0,2.0,900.0
1401.0,"POND NEAR JUMA MASJID, 
LAKSHAWDEEP",POND,LAKSHADWEEP,"28.7 
34.1",,"7.2 
9.7","382 
918",,,,,,,,,,,,
1373.0,"UPPER LAKE AT BHOPAL 
(INTAKE POINT), M.P.",LAKE,MADHYA PRADESH,18.0,29.0,7.5,8.3,7.6,8.4,223.0,292.0,1.5,19.9,0.0,3.82,2.0,2.0,90.0,1600.0
1374.0,"LOWER LAKE AT BHOPAL 
OUTLET M.P.",LAKE,MADHYA PRADESH,18.0,29.0,6.2,8.7,7.4,8.3,336.0,492.0,3.1,3.7,0.0,11.6,20.0,240.0,190.0,1600.0
1466.0,"MULTAI TANK LAKE AT VILLA. 
KHARI ON BETUL-AMRAVATI 
ROAD M.P.",LAKE,MADHYA PRADESH,2.9,29.0,7.2,8.1,7.4,8.1,176.0,432.0,1.2,2.8,0.0,2.72,2.0,2.0,90.0,910.0
2128.0,"KHANDARI RESERVOIR WATER 
OFF TAKE POINT",LAKE,MADHYA PRADESH,18.8,21.5,7.2,7.8,7.1,8.4,142.0,414.0,0.7,3.1,0.3,0.92,2.0,15.0,17.0,46.0
2129.0,PERIAT TANK JABALPUR,LAKE,MADHYA PRADESH,18.0,21.0,6.3,7.8,7.2,8.4,173.0,466.0,0.8,2.0,0.3,0.97,2.0,10.0,21.0,48.0
2130.0,"MADHAV LAKE, SHIVPURI",LAKE,MADHYA PRADESH,23.0,31.0,6.1,7.3,7.5,8.0,410.0,740.0,1.8,2.9,0.0,0.0,,,,
2131.0,YASHWANT SAGAR AT INDORE,LAKE,MADHYA PRADESH,19.0,32.0,4.8,7.9,7.5,8.7,499.0,1012.0,1.1,2.4,0.73,2.5,2.0,2.0,33.0,110.0
2132.0,BILAWALI TALAB AT INDORE,LAKE,MADHYA PRADESH,19.0,32.0,4.6,7.2,7.3,8.4,371.0,840.0,1.2,2.8,0.43,5.24,2.0,40.0,40.0,140.0
2133.0,SIRPUR TALAB AT INDORE,LAKE,MADHYA PRADESH,19.0,32.0,3.9,7.8,7.7,8.9,330.0,644.0,1.2,4.4,0.89,1.9,2.0,2.0,23.0,90.0
2134.0,"NAGCHUN TALAB AT 
KHANDWA",LAKE,MADHYA PRADESH,21.0,32.0,6.4,7.7,7.2,8.8,294.0,557.0,1.4,2.0,0.78,1.61,2.0,2.0,40.0,90.0
2135.0,GOVINDGARH TANK,LAKE,MADHYA PRADESH,24.0,32.0,6.5,7.4,7.2,7.7,0.0,522.0,1.2,1.8,1.55,5.86,2.0,17.0,21.0,70.0
2136.0,"SHAHPURA LAKE AT WEIR 
NEAR AYUSHMAN HOSPITAL, 
BHOPAL",LAKE,MADHYA PRADESH,19.0,34.0,5.5,7.6,7.3,8.8,526.0,677.0,3.1,3.8,0.0,15.85,12.0,230.0,920.0,1600.0
2137.0,UPPER LAKE AT YATCH CLUB,LAKE,MADHYA PRADESH,19.0,29.0,7.5,8.4,7.5,8.6,218.0,322.0,1.5,2.2,0.0,2.21,2.0,2.0,94.0,1600.0
2138.0,"UPPER LAKE AT KARBALA 
CLUB",LAKE,MADHYA PRADESH,21.0,29.0,7.5,8.2,7.5,8.5,211.0,296.0,1.7,2.6,0.0,1.91,2.0,2.0,90.0,230.0
2139.0,"UPPER LAKE AT BAIRAGARH 
CLUB",LAKE,MADHYA PRADESH,17.0,29.0,7.3,8.8,7.8,8.6,228.0,293.0,1.5,2.7,0.0,2.06,2.0,2.0,90.0,1600.0
2140.0,"KERWA DAM NEAR REST 
HOUSE, BPL",LAKE,MADHYA PRADESH,6.0,30.0,6.9,8.1,7.6,8.5,193.0,278.0,1.2,2.5,0.0,0.4,2.0,2.0,34.0,210.0
2141.0,JANUNIA TALAB NEAR W-S,LAKE,MADHYA PRADESH,18.0,29.0,7.1,7.8,7.5,8.3,160.0,396.0,2.1,2.5,0.0,2.03,2.0,8.0,90.0,350.0
2142.0,"KALISINDH RESERVOIR AT 
SARANGPUR, RAJGARH",LAKE,MADHYA PRADESH,20.0,30.2,6.1,6.8,5.6,7.8,390.0,872.0,2.0,2.9,0.0,0.0,,,,
3296.0,CHORAL DAM NEAR INDORE,LAKE,MADHYA PRADESH,20.0,30.0,6.4,7.8,7.8,8.6,308.0,609.0,1.0,1.9,0.0,1.87,2.0,2.0,40.0,60.0
3297.0,"MITHA TALAB, DEWAS",POND,MADHYA PRADESH,22.0,26.0,4.6,7.0,7.1,8.0,552.0,814.0,2.4,4.8,0.84,2.03,9.0,500.0,7.0,1600.0
3298.0,POND WATER AT LAKODA,POND,MADHYA PRADESH,24.0,24.0,7.0,8.2,7.5,7.9,280.0,522.0,2.0,3.0,0.0,2.34,4.0,12.0,34.0,80.0
3299.0,HANUMANTAL JABALPUR,POND,MADHYA PRADESH,18.0,23.0,6.9,7.9,7.1,8.7,360.0,634.0,3.1,5.4,0.3,1.8,2.0,110.0,46.0,920.0
3300.0,"RANITAL TALAB, JABALPUR",POND,MADHYA PRADESH,19.0,24.0,3.7,7.8,6.5,8.2,320.0,765.0,3.2,5.0,0.3,11.0,10.0,220.0,63.0,1600.0
3301.0,MOTI TALAB AT BALAGHAT,POND,MADHYA PRADESH,16.0,24.0,4.1,7.7,7.4,8.9,350.0,1384.0,1.9,5.8,0.3,3.4,2.0,150.0,46.0,1600.0
3302.0,"PIPLIYA PALA TALAB, INDORE",POND,MADHYA PRADESH,19.0,31.5,2.6,7.7,7.6,8.5,8.0,1108.0,1.4,8.0,0.95,6.37,2.0,2.0,50.0,500.0
3303.0,"RANI TALAB, REWA",POND,MADHYA PRADESH,22.6,33.0,6.1,7.3,7.2,7.7,10.0,508.0,1.3,2.2,1.41,6.21,2.0,11.0,21.0,50.0
3304.0,"RIHAND RESRVOIR, SINGRAULI",POND,MADHYA PRADESH,19.0,28.0,6.4,8.3,7.4,7.7,270.0,516.0,1.2,1.6,0.08,2.02,2.0,2.0,8.0,26.0
3830.0,"GOKALPUR TALAB, DIST 
JABALPUR",POND,MADHYA PRADESH,18.0,22.1,6.2,7.6,7.1,7.8,382.0,1340.0,2.8,10.0,0.34,4.8,2.0,150.0,41.0,710.0
3831.0,"DAL SAGAR TALAB, DIST SEONI",POND,MADHYA PRADESH,19.0,22.6,6.3,7.5,7.2,8.2,270.0,834.0,2.0,3.9,0.34,1.8,2.0,120.0,40.0,430.0
3849.0,SITAPAT TALAB DHAR,POND,MADHYA PRADESH,20.0,31.0,6.3,7.6,7.7,8.7,270.0,580.0,0.8,210.0,0.0,1.67,2.0,2.0,33.0,110.0
3850.0,BAGDOON TALAB PITHAMPUR,POND,MADHYA PRADESH,22.0,31.5,4.7,7.5,7.5,8.7,373.0,660.0,1.2,2.8,0.63,1.66,2.0,2.0,50.0,90.0
1425.0,"LOKTAK LAKE AT THANA, 
MANIPUR",LAKE,MANIPUR,20.1,22.6,6.3,6.9,7.5,7.6,265.0,309.0,2.0,3.4,0.0,0.0,,,250.0,420.0
1426.0,"LOKTAK LAKE AT BISHNUPUR, 
MANIPUR",LAKE,MANIPUR,20.2,24.3,6.4,6.6,7.0,7.1,310.0,370.0,2.1,3.1,0.0,0.0,,,100.0,200.0
1629.0,"SENDRA (LOKTAK LAKE), 
MANIPUR",LAKE,MANIPUR,20.3,22.3,6.2,6.7,6.9,7.2,260.0,294.0,1.1,1.3,0.0,0.0,,,130.0,300.0
1630.0,"KARANG ISLAND(LOKTAK 
LAKE), MANIPUR",LAKE,MANIPUR,21.0,23.5,6.0,6.5,6.8,7.1,270.0,352.0,1.3,1.7,0.0,0.0,,,140.0,260.0
2837.0,"PUMLEN LAKE AT 
TOKPACHING, DISTT. 
THOUBAL, MANIPUR",LAKE,MANIPUR,21.0,23.0,5.0,7.9,3.1,9.0,2.0,246.0,1.0,2.6,0.0,0.0,,,240.0,520.0
